GAME_ID,GAME_DATE,SEASON,SEASON_TYPE,HOME_TEAM,HOME_REST_DAYS,HOME_ROLL_PTS,HOME_ROLL_REB,HOME_ROLL_AST,HOME_ROLL_FG_PCT,HOME_ROLL_PLUS_MINUS,AWAY_TEAM,AWAY_REST_DAYS,AWAY_ROLL_PTS,AWAY_ROLL_REB,AWAY_ROLL_AST,AWAY_ROLL_FG_PCT,AWAY_ROLL_PLUS_MINUS,HOME_WIN,SPLIT
0022000924,2021-04-26,2020,regular_season,NOP,2.0,115.0,49.7,25.7,0.4777,-0.1,LAC,3.0,116.2,44.2,26.7,0.4918,8.1,1,train
0022000925,2021-04-26,2020,regular_season,DEN,2.0,114.3,45.9,27.4,0.477,2.6,MEM,1.0,121.4,45.6,28.5,0.4892,1.8,1,train
0022000926,2021-04-26,2020,regular_season,SAC,1.0,113.6,36.5,23.6,0.4814,-6.6,DAL,2.0,110.1,44.5,22.4,0.45859999999999995,-0.5,1,train
0022000927,2021-04-27,2020,regular_season,BOS,2.0,111.0,47.1,23.5,0.45940000000000003,2.4,OKC,1.0,103.2,47.2,21.3,0.4431,-18.0,0,train
0022000928,2021-04-27,2020,regular_season,CHA,2.0,105.6,41.4,28.1,0.45970000000000005,-2.6,MIL,2.0,119.6,49.6,24.9,0.47329999999999994,7.4,0,train
0022000929,2021-04-27,2020,regular_season,IND,2.0,118.0,46.4,26.5,0.45549999999999996,0.5,POR,2.0,110.0,44.8,22.1,0.4447,-3.2,0,train
0022000930,2021-04-27,2020,regular_season,TOR,1.0,111.8,42.6,23.7,0.47059999999999996,3.2,BKN,2.0,119.5,44.7,27.6,0.495,4.8,0,train
0022000931,2021-04-27,2020,regular_season,HOU,3.0,107.5,43.5,24.4,0.45039999999999997,-13.5,MIN,1.0,114.8,42.5,26.0,0.46040000000000003,-5.4,0,train
0022000932,2021-04-27,2020,regular_season,GSW,2.0,118.4,44.4,28.2,0.49190000000000006,10.5,DAL,1.0,111.4,43.9,23.2,0.46740000000000004,-0.3,0,train
0022000933,2021-04-28,2020,regular_season,CLE,2.0,105.8,39.9,26.2,0.4756,-6.1,ORL,2.0,102.8,40.7,19.8,0.4276,-15.2,0,train
0022000934,2021-04-28,2020,regular_season,PHI,2.0,109.4,41.3,23.1,0.4649,1.6,ATL,2.0,112.5,44.4,23.0,0.4706,3.6,1,train
0022000935,2021-04-28,2020,regular_season,WAS,2.0,122.0,48.2,25.8,0.4963,5.3,LAL,2.0,108.1,40.3,24.4,0.4598,-0.7,1,train
0022000936,2021-04-28,2020,regular_season,BOS,1.0,112.4,45.7,23.4,0.4598000000000001,1.8,CHA,1.0,103.3,40.3,27.2,0.45760000000000006,-4.4,1,train
0022000937,2021-04-28,2020,regular_season,NYK,2.0,117.7,45.0,22.4,0.48760000000000003,8.4,CHI,2.0,106.0,42.6,28.8,0.48279999999999995,-1.5,1,train
0022000938,2021-04-28,2020,regular_season,MIA,2.0,105.0,37.9,25.8,0.4605,-1.0,SAS,2.0,112.6,45.2,25.4,0.4729,6.0,1,train
0022000939,2021-04-28,2020,regular_season,MEM,2.0,118.1,45.8,27.2,0.4812,-0.2,POR,1.0,113.0,46.4,22.9,0.4523,0.8,0,train
0022000940,2021-04-28,2020,regular_season,DEN,2.0,115.7,45.4,27.3,0.4809,4.0,NOP,2.0,115.9,50.1,26.2,0.4887,4.4,1,train
0022000941,2021-04-28,2020,regular_season,PHX,2.0,114.0,41.8,26.7,0.4801,2.6,LAC,2.0,115.2,45.1,26.1,0.48179999999999995,5.4,1,train
0022000942,2021-04-28,2020,regular_season,SAC,2.0,114.3,36.9,23.2,0.489,-4.9,UTA,2.0,113.4,49.4,24.5,0.4528,6.8,0,train
0022000943,2021-04-29,2020,regular_season,DET,3.0,106.1,45.2,23.4,0.4603,-5.2,DAL,2.0,113.1,43.3,23.0,0.4753,1.2,0,train
0022000944,2021-04-29,2020,regular_season,IND,2.0,118.1,45.3,26.4,0.4607,-2.1,BKN,2.0,117.2,44.3,26.9,0.4878000000000001,3.3,0,train
0022000945,2021-04-29,2020,regular_season,HOU,2.0,107.3,43.9,24.0,0.45220000000000005,-12.5,MIL,2.0,120.9,49.2,26.1,0.48579999999999995,9.9,1,train
0022000946,2021-04-29,2020,regular_season,MIN,2.0,112.6,43.6,25.9,0.4598,-3.8,GSW,2.0,118.0,44.6,28.0,0.48580000000000007,7.8,1,train
0022000947,2021-04-29,2020,regular_season,OKC,2.0,104.9,47.9,21.0,0.44630000000000003,-14.9,NOP,1.0,117.0,48.7,26.7,0.49479999999999996,3.5,0,train
0022000948,2021-04-29,2020,regular_season,DEN,1.0,115.0,44.6,26.7,0.47709999999999997,4.0,TOR,2.0,110.8,43.2,24.2,0.4669,2.8,1,train
0022000949,2021-04-30,2020,regular_season,PHI,2.0,112.7,41.2,24.0,0.477,6.7,ATL,2.0,108.8,45.0,22.2,0.4479,-2.0,1,train
0022000950,2021-04-30,2020,regular_season,BOS,2.0,109.9,46.6,22.8,0.45360000000000006,1.8,SAS,2.0,111.8,45.1,26.0,0.46530000000000005,5.3,1,train
0022000951,2021-04-30,2020,regular_season,CLE,2.0,104.7,41.2,26.5,0.47050000000000003,-4.6,WAS,2.0,123.0,48.3,25.5,0.5021,9.0,0,train
0022000952,2021-04-30,2020,regular_season,BKN,1.0,120.1,45.1,28.5,0.4968,7.5,POR,2.0,114.2,46.6,23.4,0.4534000000000001,1.4,0,train
0022000953,2021-04-30,2020,regular_season,MEM,2.0,116.5,45.2,27.1,0.47709999999999997,-1.6,ORL,2.0,103.1,40.6,20.1,0.43600000000000005,-14.2,1,train
0022000954,2021-04-30,2020,regular_season,CHI,2.0,103.7,43.1,28.7,0.4776000000000001,-3.0,MIL,1.0,122.6,48.2,26.5,0.4936,10.0,0,train
0022000955,2021-04-30,2020,regular_season,PHX,2.0,111.5,41.8,25.4,0.476,0.6,UTA,2.0,116.6,48.3,26.0,0.4715,9.8,1,train
0022000956,2021-04-30,2020,regular_season,LAL,2.0,108.4,40.4,24.9,0.4593000000000001,-1.0,SAC,2.0,114.7,35.5,23.6,0.4931,-8.6,0,train
0022000957,2021-05-01,2020,regular_season,CHA,3.0,104.3,39.8,27.3,0.45380000000000004,-4.9,DET,2.0,106.3,45.3,23.5,0.4664,-4.7,1,train
0022000958,2021-05-01,2020,regular_season,HOU,2.0,110.7,44.6,23.8,0.4556,-10.2,GSW,2.0,116.9,43.5,27.7,0.4814,5.0,0,train
0022000959,2021-05-01,2020,regular_season,ATL,1.0,108.7,45.5,21.4,0.4466,-4.6,CHI,1.0,104.5,44.1,28.7,0.4742,-2.9,1,train
0022000960,2021-05-01,2020,regular_season,CLE,1.0,103.1,42.2,25.5,0.4638,-6.8,MIA,3.0,105.9,39.7,26.3,0.4617000000000001,-1.4,0,train
0022000961,2021-05-01,2020,regular_season,ORL,1.0,101.9,42.5,19.8,0.4302,-12.2,MEM,1.0,115.6,45.8,26.9,0.4643,-1.0,1,train
0022000962,2021-05-01,2020,regular_season,MIN,2.0,113.1,45.7,26.3,0.4561,-3.0,NOP,2.0,116.3,49.3,26.3,0.4882000000000001,4.2,0,train
0022000963,2021-05-01,2020,regular_season,OKC,2.0,105.1,48.7,20.7,0.43450000000000005,-13.9,IND,2.0,116.2,43.8,25.2,0.4509,-4.5,0,train
0022000964,2021-05-01,2020,regular_season,DAL,2.0,112.9,43.1,22.7,0.47230000000000005,2.4,WAS,1.0,122.7,48.5,25.7,0.49990000000000007,11.5,1,train
0022000965,2021-05-01,2020,regular_season,UTA,1.0,113.8,46.7,26.0,0.46979999999999994,6.1,TOR,2.0,108.4,42.9,24.0,0.4535,-0.2,1,train
0022000966,2021-05-01,2020,regular_season,LAC,3.0,112.7,44.9,25.4,0.47859999999999997,2.9,DEN,2.0,118.4,44.7,26.6,0.488,6.8,0,train
0022000967,2021-05-02,2020,regular_season,MIL,2.0,121.0,47.7,26.1,0.49140000000000006,7.3,BKN,2.0,118.3,43.6,27.4,0.48840000000000006,2.6,1,train
0022000968,2021-05-02,2020,regular_season,BOS,2.0,113.7,46.6,23.9,0.45549999999999996,0.3,POR,2.0,117.2,47.5,23.7,0.4569000000000001,4.2,0,train
0022000969,2021-05-02,2020,regular_season,CHA,1.0,105.7,40.7,27.5,0.4587,-2.8,MIA,1.0,109.7,39.8,26.9,0.4779,2.3,0,train
0022000970,2021-05-02,2020,regular_season,DAL,1.0,115.9,42.1,24.2,0.48410000000000003,4.3,SAC,2.0,114.5,35.4,24.2,0.4907,-6.6,0,train
0022000971,2021-05-02,2020,regular_season,HOU,1.0,107.4,44.4,22.6,0.441,-12.2,NYK,4.0,115.7,44.3,22.7,0.4869,9.9,0,train
0022000972,2021-05-02,2020,regular_season,OKC,1.0,105.0,48.5,21.7,0.43,-18.6,PHX,2.0,111.0,42.0,24.8,0.48260000000000003,2.1,0,train
0022000973,2021-05-02,2020,regular_season,SAS,2.0,113.8,44.7,25.9,0.46699999999999997,2.7,PHI,2.0,113.6,41.5,24.3,0.4767,6.5,0,train
0022000974,2021-05-02,2020,regular_season,LAL,2.0,106.4,40.0,24.3,0.45940000000000003,-3.9,TOR,1.0,109.0,42.8,24.7,0.45640000000000003,0.0,0,train
0022000975,2021-05-03,2020,regular_season,DET,2.0,103.3,46.5,22.9,0.45199999999999996,-5.3,ORL,2.0,103.4,41.8,20.3,0.42990000000000006,-9.8,0,train
0022000976,2021-05-03,2020,regular_season,WAS,2.0,122.8,47.5,25.3,0.4993,10.2,IND,2.0,119.9,44.9,27.9,0.47059999999999996,2.3,1,train
0022000977,2021-05-03,2020,regular_season,NOP,2.0,118.6,49.4,27.3,0.48480000000000006,3.9,GSW,2.0,116.6,44.9,28.6,0.47969999999999996,6.7,0,train
0022000978,2021-05-03,2020,regular_season,ATL,2.0,108.7,46.0,21.2,0.449,-4.0,POR,1.0,118.6,46.5,23.3,0.4609,5.3,1,train
0022000979,2021-05-03,2020,regular_season,CHI,2.0,103.6,44.0,28.6,0.47359999999999997,-3.1,PHI,1.0,113.6,42.4,24.2,0.4726000000000001,4.9,0,train
0022000980,2021-05-03,2020,regular_season,MEM,2.0,115.4,46.8,26.3,0.46340000000000003,-1.0,NYK,1.0,117.7,43.5,23.0,0.49940000000000007,11.8,0,train
0022000981,2021-05-03,2020,regular_season,UTA,2.0,112.3,47.3,25.9,0.46900000000000003,6.9,SAS,1.0,113.7,45.4,25.3,0.46909999999999996,3.0,1,train
0022000982,2021-05-03,2020,regular_season,LAL,1.0,108.2,41.1,25.3,0.4638,-3.1,DEN,2.0,118.7,45.0,26.9,0.48979999999999996,8.3,1,train
0022000983,2021-05-04,2020,regular_season,CLE,3.0,103.5,41.4,25.8,0.46509999999999996,-9.8,PHX,2.0,112.7,41.1,24.7,0.4899,0.4,0,train
0022000984,2021-05-04,2020,regular_season,DET,1.0,104.7,46.1,23.6,0.4558000000000001,-5.8,CHA,2.0,107.8,40.8,28.2,0.4676,-2.5,0,train
0022000985,2021-05-04,2020,regular_season,MIL,2.0,119.7,47.0,25.4,0.49349999999999994,5.1,BKN,2.0,118.0,44.6,26.9,0.4793,2.9,1,train
0022000986,2021-05-04,2020,regular_season,MIA,2.0,111.2,41.0,27.0,0.4795999999999999,5.0,DAL,2.0,114.4,41.6,23.3,0.4761,3.0,0,train
0022000987,2021-05-04,2020,regular_season,NOP,1.0,118.8,49.2,26.8,0.48260000000000003,3.4,GSW,1.0,114.2,44.6,27.8,0.47840000000000005,4.4,1,train
0022000988,2021-05-04,2020,regular_season,OKC,2.0,106.1,48.2,21.8,0.4311,-15.1,SAC,2.0,114.6,35.8,24.8,0.503,-4.7,0,train
0022000989,2021-05-04,2020,regular_season,LAC,3.0,110.0,45.1,24.0,0.45949999999999996,1.6,TOR,2.0,110.8,43.5,25.5,0.45339999999999997,1.2,1,train
0022000183,2021-05-05,2020,regular_season,MIN,4.0,117.0,46.4,28.2,0.46690000000000004,-0.4,MEM,2.0,113.2,47.2,25.6,0.4506,-3.5,0,train
0022000235,2021-05-05,2020,regular_season,MIL,1.0,120.1,47.4,25.2,0.49000000000000005,4.6,WAS,2.0,126.5,47.3,27.9,0.5136,11.3,1,train
0022000990,2021-05-05,2020,regular_season,ORL,2.0,103.8,42.0,20.1,0.4316000000000001,-10.0,BOS,3.0,114.0,46.5,23.8,0.45710000000000006,-0.8,0,train
0022000991,2021-05-05,2020,regular_season,CLE,1.0,105.2,41.7,26.6,0.46749999999999997,-9.6,POR,2.0,119.3,46.6,23.5,0.4601,4.3,0,train
0022000992,2021-05-05,2020,regular_season,ATL,2.0,110.1,47.0,22.1,0.4561,-2.0,PHX,1.0,113.9,42.0,25.2,0.48650000000000004,1.2,1,train
0022000993,2021-05-05,2020,regular_season,IND,2.0,120.8,44.6,27.9,0.4669,0.2,SAC,1.0,113.8,37.7,25.1,0.4978999999999999,-3.1,0,train
0022000994,2021-05-05,2020,regular_season,HOU,3.0,104.7,44.4,22.3,0.4378,-13.9,PHI,2.0,111.9,43.6,24.2,0.4742,5.5,0,train
0022000995,2021-05-05,2020,regular_season,DEN,2.0,115.3,44.8,25.9,0.4798,6.2,NYK,2.0,118.4,43.3,23.1,0.5028,11.7,1,train
0022000996,2021-05-05,2020,regular_season,UTA,2.0,112.7,47.2,25.7,0.47709999999999997,7.0,SAS,2.0,113.0,44.2,24.8,0.4684000000000001,2.0,1,train
0022000434,2021-05-06,2020,regular_season,CHA,2.0,106.5,42.2,27.9,0.45550000000000007,-0.7,CHI,3.0,101.5,43.4,27.7,0.4681,-3.2,0,train
0022000997,2021-05-06,2020,regular_season,TOR,2.0,109.1,41.8,25.6,0.4528,0.2,WAS,1.0,127.8,46.8,28.1,0.5094,9.1,0,train
0022000998,2021-05-06,2020,regular_season,DAL,2.0,116.2,41.9,22.9,0.48500000000000004,5.2,BKN,2.0,116.8,44.8,25.5,0.47280000000000005,0.8,1,train
0022000999,2021-05-06,2020,regular_season,DET,2.0,103.6,45.3,23.5,0.45949999999999996,-6.7,MEM,1.0,114.3,47.5,25.5,0.44939999999999997,-4.4,1,train
0022001000,2021-05-06,2020,regular_season,IND,1.0,119.0,45.1,28.2,0.4713,-0.1,ATL,1.0,110.7,46.5,23.6,0.47030000000000005,0.0,1,train
0022001001,2021-05-06,2020,regular_season,GSW,2.0,112.6,44.7,26.7,0.4692,2.1,OKC,2.0,105.6,48.3,22.0,0.4266,-14.9,1,train
0022001002,2021-05-06,2020,regular_season,LAC,2.0,107.9,44.5,23.4,0.45760000000000006,1.0,LAL,3.0,107.4,41.6,24.7,0.46609999999999996,-3.5,1,train
0022000160,2021-05-07,2020,regular_season,CHI,1.0,102.9,45.2,28.0,0.4686,-2.1,BOS,2.0,115.1,46.2,23.3,0.4537,2.0,1,train
0022001003,2021-05-07,2020,regular_season,PHI,2.0,114.8,43.7,24.7,0.4852,7.2,NOP,3.0,118.1,49.3,27.0,0.4816000000000001,4.1,1,train
0022001004,2021-05-07,2020,regular_season,CHA,1.0,105.5,42.1,28.2,0.4507,-3.6,ORL,2.0,103.2,43.0,19.4,0.42490000000000006,-12.5,1,train
0022001005,2021-05-07,2020,regular_season,MIA,3.0,111.4,41.6,26.7,0.4772,4.4,MIN,2.0,120.0,45.8,29.2,0.48200000000000004,1.7,1,train
0022001006,2021-05-07,2020,regular_season,MIL,2.0,122.1,47.4,25.5,0.501,6.0,HOU,2.0,106.3,44.7,22.8,0.43879999999999997,-13.0,1,train
0022001007,2021-05-07,2020,regular_season,DAL,1.0,116.8,42.8,23.7,0.4851,7.0,CLE,2.0,106.1,41.5,26.2,0.4633999999999999,-12.2,1,train
0022001008,2021-05-07,2020,regular_season,UTA,2.0,113.4,46.9,25.9,0.48450000000000004,9.4,DEN,2.0,113.8,45.7,26.0,0.469,4.9,1,train
0022001009,2021-05-07,2020,regular_season,PHX,2.0,115.7,40.2,25.2,0.4883,0.6,NYK,2.0,116.5,42.7,23.0,0.4958,9.1,1,train
0022001010,2021-05-07,2020,regular_season,POR,2.0,123.3,47.3,24.3,0.47809999999999997,8.7,LAL,1.0,105.5,41.4,24.0,0.4591,-5.1,1,train
0022001011,2021-05-07,2020,regular_season,SAC,2.0,112.8,39.3,25.0,0.4880999999999999,-1.2,SAS,2.0,111.3,43.1,24.7,0.458,-3.8,0,train
0022001012,2021-05-08,2020,regular_season,IND,2.0,120.6,44.6,28.4,0.48450000000000004,1.8,WAS,2.0,129.0,47.3,27.9,0.5025,8.1,0,train
0022001013,2021-05-08,2020,regular_season,PHI,1.0,116.1,44.6,24.8,0.4906,8.5,DET,2.0,104.7,44.7,24.0,0.4685,-3.2,1,train
0022001014,2021-05-08,2020,regular_season,TOR,2.0,110.7,42.6,25.5,0.4476000000000001,-1.1,MEM,2.0,110.3,47.0,24.7,0.4444,-5.6,0,train
0022001015,2021-05-08,2020,regular_season,DEN,1.0,111.9,43.7,26.1,0.4708,4.0,BKN,2.0,117.0,46.1,24.7,0.46840000000000004,0.6,0,train
0022001016,2021-05-08,2020,regular_season,UTA,1.0,114.6,47.0,25.5,0.49119999999999997,11.3,HOU,1.0,108.2,44.1,23.8,0.43760000000000004,-14.2,1,train
0022001017,2021-05-08,2020,regular_season,GSW,2.0,113.0,45.6,28.1,0.4667,4.7,OKC,2.0,104.7,47.6,21.9,0.4224,-16.4,1,train
0022001018,2021-05-08,2020,regular_season,POR,1.0,122.7,47.5,24.3,0.47539999999999993,9.3,SAS,1.0,111.7,41.8,24.0,0.4668,-4.4,1,train
0022000145,2021-05-09,2020,regular_season,BOS,2.0,113.1,46.4,23.4,0.4476,-0.7,MIA,2.0,112.6,40.0,26.6,0.48410000000000003,5.1,0,train
0022001019,2021-05-09,2020,regular_season,LAC,3.0,109.7,44.6,24.7,0.4710000000000001,3.2,NYK,2.0,115.3,42.3,23.2,0.48979999999999996,6.0,0,train
0022001020,2021-05-09,2020,regular_season,CHA,2.0,108.0,43.3,28.4,0.4548,-1.4,NOP,2.0,117.6,49.3,27.1,0.4816,4.9,0,train
0022001021,2021-05-09,2020,regular_season,CLE,2.0,104.6,41.9,25.5,0.4532,-13.8,DAL,2.0,115.1,43.0,23.3,0.4845,8.0,0,train
0022001022,2021-05-09,2020,regular_season,ORL,2.0,103.4,44.1,18.5,0.42160000000000003,-13.1,MIN,2.0,119.3,45.4,28.9,0.47830000000000006,0.0,0,train
0022001023,2021-05-09,2020,regular_season,DET,1.0,104.2,44.7,23.7,0.46849999999999997,-5.0,CHI,2.0,104.8,46.4,27.6,0.4669,-0.5,0,train
0022001024,2021-05-09,2020,regular_season,LAL,2.0,102.9,41.1,23.3,0.44909999999999994,-6.8,PHX,2.0,115.7,40.2,25.0,0.4869,2.8,1,train
0022001025,2021-05-09,2020,regular_season,SAC,2.0,111.1,38.6,25.5,0.4875,-3.5,OKC,1.0,103.7,46.9,21.7,0.4194,-19.1,1,train
0022001026,2021-05-10,2020,regular_season,ATL,4.0,112.1,43.4,24.3,0.47990000000000005,-2.3,WAS,2.0,130.5,47.2,28.2,0.5052,7.8,1,train
0022001027,2021-05-10,2020,regular_season,CLE,1.0,102.2,41.6,24.6,0.4405,-18.1,IND,2.0,124.4,44.1,29.7,0.49990000000000007,3.2,0,train
0022001028,2021-05-10,2020,regular_season,MEM,2.0,110.7,48.4,25.2,0.4439,-3.4,NOP,1.0,115.9,50.7,26.9,0.47250000000000003,5.6,1,train
0022001029,2021-05-10,2020,regular_season,SAS,2.0,113.2,42.0,23.6,0.46630000000000005,-4.6,MIL,3.0,123.5,47.6,26.6,0.5067,6.9,1,train
0022001030,2021-05-10,2020,regular_season,GSW,2.0,115.9,45.7,29.7,0.48,7.5,UTA,2.0,115.9,47.7,25.4,0.4868,10.7,1,train
0022001031,2021-05-10,2020,regular_season,POR,2.0,124.6,49.7,24.6,0.4757999999999999,11.6,HOU,2.0,110.7,44.0,24.3,0.44270000000000004,-12.8,1,train
0022000448,2021-05-11,2020,regular_season,CHA,2.0,109.9,44.1,27.6,0.4563,0.1,DEN,3.0,113.2,42.4,25.8,0.47220000000000006,3.3,0,train
0022001032,2021-05-11,2020,regular_season,BOS,2.0,115.9,45.9,24.2,0.45499999999999996,-0.7,MIA,2.0,114.3,38.3,26.5,0.493,3.5,0,train
0022001033,2021-05-11,2020,regular_season,DET,2.0,102.1,44.2,22.9,0.4635000000000001,-5.2,MIN,2.0,121.6,47.4,29.2,0.4859,5.1,0,train
0022001034,2021-05-11,2020,regular_season,TOR,3.0,109.4,42.5,25.0,0.4474,-2.7,LAC,2.0,109.4,44.6,24.5,0.4689,2.9,0,train
0022001035,2021-05-11,2020,regular_season,IND,1.0,123.3,44.1,29.9,0.5044000000000001,3.5,PHI,3.0,116.6,44.6,24.6,0.48810000000000003,10.2,1,train
0022001036,2021-05-11,2020,regular_season,CHI,2.0,105.1,46.6,27.6,0.46869999999999995,2.3,BKN,3.0,116.1,45.2,24.4,0.47540000000000004,0.7,0,train
0022001037,2021-05-11,2020,regular_season,MEM,1.0,109.2,49.4,25.2,0.4403,-3.1,DAL,2.0,116.0,43.4,24.3,0.48950000000000005,10.2,1,train
0022001038,2021-05-11,2020,regular_season,MIL,1.0,123.6,46.5,26.0,0.5011,4.1,ORL,2.0,103.4,44.6,19.2,0.4217000000000001,-14.7,1,train
0022001039,2021-05-11,2020,regular_season,GSW,1.0,116.4,45.4,30.1,0.487,8.2,PHX,2.0,115.1,40.1,24.3,0.49260000000000004,1.2,1,train
0022001040,2021-05-11,2020,regular_season,SAC,2.0,111.7,39.8,25.7,0.495,0.7,OKC,2.0,101.9,45.2,21.4,0.4123,-21.3,1,train
0022001041,2021-05-11,2020,regular_season,LAL,2.0,105.5,42.0,24.0,0.4549,-4.1,NYK,2.0,113.7,41.9,23.0,0.4891,5.6,1,train
0022000154,2021-05-12,2020,regular_season,DAL,1.0,115.6,41.8,24.0,0.4828,5.8,NOP,2.0,113.4,49.9,26.4,0.4612,1.6,1,train
0022001042,2021-05-12,2020,regular_season,ATL,2.0,111.9,44.8,23.8,0.4798,-1.2,WAS,2.0,130.0,46.4,28.5,0.5045999999999999,5.7,1,train
0022001043,2021-05-12,2020,regular_season,BKN,1.0,117.3,45.3,25.7,0.483,2.6,SAS,2.0,117.2,42.3,23.5,0.4796,-4.0,1,train
0022001044,2021-05-12,2020,regular_season,CLE,2.0,102.2,41.9,24.0,0.42469999999999997,-18.4,BOS,1.0,118.1,44.3,25.3,0.46440000000000003,-2.8,1,train
0022001045,2021-05-12,2020,regular_season,UTA,2.0,116.3,46.4,24.1,0.48629999999999995,8.1,POR,2.0,125.8,49.4,24.8,0.479,12.9,0,train
0022001046,2021-05-12,2020,regular_season,LAL,1.0,104.6,42.8,24.5,0.44869999999999993,-3.4,HOU,2.0,114.7,43.4,25.6,0.4567,-11.6,1,train
0022000255,2021-05-13,2020,regular_season,MEM,2.0,110.5,48.4,26.2,0.4513999999999999,-0.9,SAC,2.0,111.1,40.5,25.6,0.4880999999999999,2.0,1,train
0022000458,2021-05-13,2020,regular_season,NYK,2.0,112.7,42.1,22.7,0.4800000000000001,4.2,SAS,1.0,117.8,42.3,23.4,0.4787,-5.4,1,train
0022001047,2021-05-13,2020,regular_season,CHA,2.0,110.3,45.2,28.0,0.4598999999999999,-1.0,LAC,2.0,108.5,44.7,23.9,0.4683,2.9,0,train
0022001048,2021-05-13,2020,regular_season,IND,2.0,122.1,44.7,29.9,0.5073000000000001,3.8,MIL,2.0,121.8,47.3,24.3,0.49210000000000004,1.5,0,train
0022001049,2021-05-13,2020,regular_season,ATL,1.0,112.1,46.1,23.6,0.4772,-2.3,ORL,2.0,103.6,45.8,19.7,0.42650000000000005,-12.4,1,train
0022001050,2021-05-13,2020,regular_season,MIA,2.0,116.5,38.2,26.2,0.5053,2.3,PHI,2.0,114.3,44.8,24.2,0.48129999999999995,10.0,1,train
0022001051,2021-05-13,2020,regular_season,CHI,2.0,105.0,46.1,26.7,0.45990000000000003,-0.2,TOR,2.0,107.6,41.2,24.8,0.44480000000000003,-5.7,1,train
0022001052,2021-05-13,2020,regular_season,MIN,2.0,120.1,46.8,28.8,0.4751,5.6,DEN,2.0,115.2,42.6,25.8,0.483,5.9,0,train
0022001053,2021-05-13,2020,regular_season,PHX,2.0,118.1,39.9,25.1,0.5035999999999999,1.9,POR,1.0,125.0,48.0,24.4,0.4859,14.3,1,train
0022000204,2021-05-14,2020,regular_season,WAS,2.0,129.7,47.0,28.9,0.5009,4.4,CLE,2.0,101.4,43.7,23.9,0.4184,-16.7,1,train
0022000263,2021-05-14,2020,regular_season,MEM,1.0,112.5,48.7,27.2,0.4593999999999999,2.1,SAC,1.0,110.8,40.3,26.7,0.4842000000000001,1.8,1,train
0022001054,2021-05-14,2020,regular_season,DET,3.0,103.0,44.5,23.5,0.4647,-5.6,DEN,1.0,113.7,44.3,25.2,0.47140000000000004,5.7,0,train
0022001055,2021-05-14,2020,regular_season,PHI,1.0,114.3,43.7,24.7,0.4897,12.6,ORL,1.0,101.7,45.8,19.9,0.4252000000000001,-12.8,1,train
0022001056,2021-05-14,2020,regular_season,OKC,3.0,101.6,45.7,21.8,0.4168,-20.9,UTA,2.0,116.5,47.2,23.2,0.48729999999999996,7.9,0,train
0022001057,2021-05-14,2020,regular_season,DAL,2.0,117.5,42.6,23.9,0.4851,8.3,TOR,1.0,107.5,41.1,24.1,0.44580000000000003,-5.2,1,train
0022001058,2021-05-14,2020,regular_season,HOU,2.0,116.5,42.8,26.5,0.46690000000000004,-11.3,LAC,1.0,108.5,44.6,24.3,0.4716,5.1,1,train
0022001059,2021-05-14,2020,regular_season,GSW,3.0,116.8,44.2,29.4,0.4829,6.7,NOP,2.0,113.3,49.5,26.2,0.45549999999999996,0.0,1,train
0022001060,2021-05-15,2020,regular_season,BKN,3.0,119.2,44.9,26.4,0.5008,3.3,CHI,2.0,106.3,47.0,27.0,0.466,1.5,1,train
0022001061,2021-05-15,2020,regular_season,IND,2.0,122.3,43.9,30.5,0.4979,1.0,LAL,3.0,107.7,43.3,25.1,0.46740000000000004,-1.7,0,train
0022001062,2021-05-15,2020,regular_season,MIL,2.0,125.6,48.3,25.7,0.5014000000000001,3.1,MIA,2.0,116.8,39.9,26.4,0.5078,5.0,1,train
0022001063,2021-05-15,2020,regular_season,MIN,2.0,117.9,47.7,27.8,0.4647,4.8,BOS,3.0,117.1,43.5,24.6,0.4596,-3.1,0,train
0022001064,2021-05-15,2020,regular_season,NYK,2.0,109.2,42.0,22.1,0.46690000000000004,3.6,CHA,2.0,106.8,44.1,26.5,0.4487,-5.4,1,train
0022001065,2021-05-15,2020,regular_season,SAS,2.0,113.0,42.6,22.9,0.4671,-6.1,PHX,2.0,118.0,39.8,25.1,0.5024,2.9,0,train
0022001066,2021-05-16,2020,regular_season,ATL,3.0,112.6,46.6,23.2,0.4753,-0.7,HOU,2.0,117.1,43.4,26.8,0.4704,-9.3,1,train
0022001067,2021-05-16,2020,regular_season,BKN,1.0,116.9,45.7,26.0,0.495,3.8,CLE,2.0,102.3,44.4,23.8,0.42140000000000005,-16.6,1,train
0022001068,2021-05-16,2020,regular_season,CHI,1.0,104.4,47.1,26.1,0.44750000000000006,-0.7,MIL,1.0,126.4,48.3,25.8,0.5044000000000001,3.5,1,train
0022001069,2021-05-16,2020,regular_season,DET,2.0,101.2,42.4,23.0,0.46509999999999996,-6.3,MIA,1.0,117.0,40.0,26.7,0.5045,3.1,0,train
0022001070,2021-05-16,2020,regular_season,GSW,2.0,117.6,43.5,29.3,0.48279999999999995,6.6,MEM,2.0,112.3,49.2,26.9,0.4614,4.3,1,train
0022001071,2021-05-16,2020,regular_season,MIN,1.0,118.6,48.1,28.5,0.46229999999999993,2.7,DAL,2.0,115.6,41.8,24.5,0.47620000000000007,5.7,1,train
